"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GEICBUS","197408","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197409","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197410","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197411","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197412","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197413","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197501","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197502","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197503","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197504","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197505","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197506","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197507","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197508","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197509","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197510","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197511","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197512","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197513","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197601","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197602","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197603","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197604","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197605","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197606","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197607","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197608","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197609","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197610","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197611","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197612","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197613","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197701","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197702","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197703","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197704","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197705","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197706","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197707","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197708","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197709","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197710","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197711","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197712","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197713","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197801","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197802","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197803","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197804","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197805","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197806","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197807","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197808","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197809","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197810","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197811","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197812","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197813","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197901","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197902","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197903","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197904","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197905","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197906","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197907","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197908","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197909","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197910","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197911","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197912","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","197913","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198001","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198002","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198003","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198004","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198005","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198006","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198007","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198008","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198009","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198010","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198011","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198012","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198013","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198101","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198102","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198103","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198104","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198105","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198106","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198107","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198108","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198109","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198110","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198111","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198112","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198113","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198201","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198202","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198203","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198204","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198205","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198206","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198207","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198208","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198209","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198210","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198211","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198212","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198213","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198301","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198302","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198303","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198304","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198305","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198306","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198307","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198308","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198309","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198310","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198311","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198312","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198313","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198401","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198402","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198403","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198404","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198405","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198406","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198407","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198408","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198409","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198410","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198411","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198412","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198413","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198501","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198502","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198503","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198504","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198505","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198506","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198507","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198508","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198509","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198510","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198511","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198512","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198513","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198601","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198602","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198603","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198604","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198605","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198606","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198607","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198608","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198609","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198610","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198611","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198612","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198613","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198701","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198702","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198703","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198704","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198705","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198706","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198707","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198708","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198709","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198710","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198711","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198712","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198713","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198801","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198802","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198803","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198804","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198805","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198806","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198807","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198808","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198809","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198810","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198811","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198812","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198813","Not Available","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198901","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198902","0.138","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198903","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198904","0.148","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198905","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198906","0.148","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198907","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198908","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198909","0.148","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198910","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198911","0.148","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198912","0.153","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","198913","1.8","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199001","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199002","0.146","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199003","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199004","0.156","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199005","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199006","0.156","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199007","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199008","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199009","0.156","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199010","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199011","0.156","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199012","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199013","1.9","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199101","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199102","0.161","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199103","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199104","0.173","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199105","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199106","0.173","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199107","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199108","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199109","0.173","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199110","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199111","0.173","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199112","0.178","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199113","2.1","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199201","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199202","0.174","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199203","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199204","0.18","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199205","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199206","0.18","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199207","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199208","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199209","0.18","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199210","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199211","0.18","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199212","0.186","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199213","2.2","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199301","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199302","0.184","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199303","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199304","0.197","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199305","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199306","0.197","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199307","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199308","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199309","0.197","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199310","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199311","0.197","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199312","0.204","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199313","2.4","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199401","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199402","0.215","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199403","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199404","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199405","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199406","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199407","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199408","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199409","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199410","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199411","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199412","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199413","2.8","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199501","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199502","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199503","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199504","0.247","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199505","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199506","0.247","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199507","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199508","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199509","0.247","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199510","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199511","0.247","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199512","0.255","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199513","3","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199601","0.246","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199602","0.23","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199603","0.246","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199604","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199605","0.246","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199606","0.238","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199607","0.246","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
"GEICBUS","199608","0.246","2","Geothermal Energy Consumed by the Industrial Sector","Trillion Btu"
